Magnesium,Life Extension Magnesium Caps,Life Extension,Label Accuracy,96
Magnesium,Life Extension Magnesium Caps,Life Extension,Product Purity,90
Magnesium,Life Extension Magnesium Caps,Life Extension,Nutritional Value,100
Magnesium,Life Extension Magnesium Caps,Life Extension,Ingredient Safety,74
Magnesium,Life Extension Magnesium Caps,Life Extension,Projected Efficacy,80
Magnesium,Metagenics Mag Glycinate,Metagenics,Label Accuracy,95
Magnesium,Metagenics Mag Glycinate,Metagenics,Product Purity,90
Magnesium,Metagenics Mag Glycinate,Metagenics,Nutritional Value,100
Magnesium,Metagenics Mag Glycinate,Metagenics,Ingredient Safety,81
Magnesium,Metagenics Mag Glycinate,Metagenics,Projected Efficacy,72
Magnesium,Doctor's Best Magnesium,Doctor's Best,Label Accuracy,97
Magnesium,Doctor's Best Magnesium,Doctor's Best,Product Purity,90
Magnesium,Doctor's Best Magnesium,Doctor's Best,Nutritional Value,100
Magnesium,Doctor's Best Magnesium,Doctor's Best,Ingredient Safety,80
Magnesium,Doctor's Best Magnesium,Doctor's Best,Projected Efficacy,71
Magnesium,Pure Encapsulations Magnesium,Pure Encapsulations,Label Accuracy,81
Magnesium,Pure Encapsulations Magnesium,Pure Encapsulations,Product Purity,95
Magnesium,Pure Encapsulations Magnesium,Pure Encapsulations,Nutritional Value,100
Magnesium,Pure Encapsulations Magnesium,Pure Encapsulations,Ingredient Safety,95
Magnesium,Pure Encapsulations Magnesium,Pure Encapsulations,Projected Efficacy,56
Magnesium,Jigsaw Health Magnesium,Jigsaw Health,Label Accuracy,94
Magnesium,Jigsaw Health Magnesium,Jigsaw Health,Product Purity,71
Magnesium,Jigsaw Health Magnesium,Jigsaw Health,Nutritional Value,100
Magnesium,Jigsaw Health Magnesium,Jigsaw Health,Ingredient Safety,58
Magnesium,Jigsaw Health Magnesium,Jigsaw Health,Projected Efficacy,86
Magnesium,Bluebonnet Chelated Magnesium,Bluebonnet,Label Accuracy,94
Magnesium,Bluebonnet Chelated Magnesium,Bluebonnet,Product Purity,88
Magnesium,Bluebonnet Chelated Magnesium,Bluebonnet,Nutritional Value,100
Magnesium,Bluebonnet Chelated Magnesium,Bluebonnet,Ingredient Safety,85
Magnesium,Bluebonnet Chelated Magnesium,Bluebonnet,Projected Efficacy,50
Magnesium,Viva Labs Chelated Magnesium,Viva Labs,Label Accuracy,95
Magnesium,Viva Labs Chelated Magnesium,Viva Labs,Product Purity,69
Magnesium,Viva Labs Chelated Magnesium,Viva Labs,Nutritional Value,100
Magnesium,Viva Labs Chelated Magnesium,Viva Labs,Ingredient Safety,58
Magnesium,Viva Labs Chelated Magnesium,Viva Labs,Projected Efficacy,72
Magnesium,Good State Health Solutions Ionic Magnesium,Good State Health,Label Accuracy,78
Magnesium,Good State Health Solutions Ionic Magnesium,Good State Health,Product Purity,85
Magnesium,Good State Health Solutions Ionic Magnesium,Good State Health,Nutritional Value,100
Magnesium,Good State Health Solutions Ionic Magnesium,Good State Health,Ingredient Safety,85
Magnesium,Good State Health Solutions Ionic Magnesium,Good State Health,Projected Efficacy,40
Magnesium,Kal Magnesium Glycinate,Kal,Label Accuracy,99
Magnesium,Kal Magnesium Glycinate,Kal,Product Purity,35
Magnesium,Kal Magnesium Glycinate,Kal,Nutritional Value,99
Magnesium,Kal Magnesium Glycinate,Kal,Ingredient Safety,20
Magnesium,Kal Magnesium Glycinate,Kal,Projected Efficacy,100
Magnesium,Solaray Magnesium Glycinate,Solaray,Label Accuracy,96
Magnesium,Solaray Magnesium Glycinate,Solaray,Product Purity,35
Magnesium,Solaray Magnesium Glycinate,Solaray,Nutritional Value,99
Magnesium,Solaray Magnesium Glycinate,Solaray,Ingredient Safety,20
Magnesium,Solaray Magnesium Glycinate,Solaray,Projected Efficacy,99
Magnesium,Bulk Supplements Magnesium Citrate,Bulk Supplements,Label Accuracy,40
Magnesium,Bulk Supplements Magnesium Citrate,Bulk Supplements,Product Purity,78
Magnesium,Bulk Supplements Magnesium Citrate,Bulk Supplements,Nutritional Value,100
Magnesium,Bulk Supplements Magnesium Citrate,Bulk Supplements,Ingredient Safety,71
Magnesium,Bulk Supplements Magnesium Citrate,Bulk Supplements,Projected Efficacy,49
Magnesium,MagOx 400,MagOx,Label Accuracy,81
Magnesium,MagOx 400,MagOx,Product Purity,87
Magnesium,MagOx 400,MagOx,Nutritional Value,100
Magnesium,MagOx 400,MagOx,Ingredient Safety,69
Magnesium,MagOx 400,MagOx,Projected Efficacy,38
Magnesium,Source Naturals Ultra-Mag,Source Naturals,Label Accuracy,96
Magnesium,Source Naturals Ultra-Mag,Source Naturals,Product Purity,36
Magnesium,Source Naturals Ultra-Mag,Source Naturals,Nutritional Value,99
Magnesium,Source Naturals Ultra-Mag,Source Naturals,Ingredient Safety,16
Magnesium,Source Naturals Ultra-Mag,Source Naturals,Projected Efficacy,90
Magnesium,MegaFood Magnesium,MegaFood,Label Accuracy,84
Magnesium,MegaFood Magnesium,MegaFood,Product Purity,69
Magnesium,MegaFood Magnesium,MegaFood,Nutritional Value,100
Magnesium,MegaFood Magnesium,MegaFood,Ingredient Safety,65
Magnesium,MegaFood Magnesium,MegaFood,Projected Efficacy,34
Magnesium,The Vitamin Shoppe Magnesium Citrate,The Vitamin Shoppe,Label Accuracy,82
Magnesium,The Vitamin Shoppe Magnesium Citrate,The Vitamin Shoppe,Product Purity,73
Magnesium,The Vitamin Shoppe Magnesium Citrate,The Vitamin Shoppe,Nutritional Value,100
Magnesium,The Vitamin Shoppe Magnesium Citrate,The Vitamin Shoppe,Ingredient Safety,48
Magnesium,The Vitamin Shoppe Magnesium Citrate,The Vitamin Shoppe,Projected Efficacy,35
Magnesium,Nature's Life Magnesium,Nature's Life,Label Accuracy,94
Magnesium,Nature's Life Magnesium,Nature's Life,Product Purity,34
Magnesium,Nature's Life Magnesium,Nature's Life,Nutritional Value,100
Magnesium,Nature's Life Magnesium,Nature's Life,Ingredient Safety,21
Magnesium,Nature's Life Magnesium,Nature's Life,Projected Efficacy,66
Magnesium,NOW Foods Magnesium Citrate,NOW Foods,Label Accuracy,91
Magnesium,NOW Foods Magnesium Citrate,NOW Foods,Product Purity,35
Magnesium,NOW Foods Magnesium Citrate,NOW Foods,Nutritional Value,100
Magnesium,NOW Foods Magnesium Citrate,NOW Foods,Ingredient Safety,35
Magnesium,NOW Foods Magnesium Citrate,NOW Foods,Projected Efficacy,49
Magnesium,Country Life Chelated Magnesium,Country Life,Label Accuracy,96
Magnesium,Country Life Chelated Magnesium,Country Life,Product Purity,28
Magnesium,Country Life Chelated Magnesium,Country Life,Nutritional Value,100
Magnesium,Country Life Chelated Magnesium,Country Life,Ingredient Safety,22
Magnesium,Country Life Chelated Magnesium,Country Life,Projected Efficacy,56
Magnesium,Cardiovascular Research Magnesium Taurate,Cardiovascular Research,Label Accuracy,90
Magnesium,Cardiovascular Research Magnesium Taurate,Cardiovascular Research,Product Purity,33
Magnesium,Cardiovascular Research Magnesium Taurate,Cardiovascular Research,Nutritional Value,100
Magnesium,Cardiovascular Research Magnesium Taurate,Cardiovascular Research,Ingredient Safety,28
Magnesium,Cardiovascular Research Magnesium Taurate,Cardiovascular Research,Projected Efficacy,48
Magnesium,Nature's Way Calcium and Magnesium,Nature's Way,Label Accuracy,96
Magnesium,Nature's Way Calcium and Magnesium,Nature's Way,Product Purity,26
Magnesium,Nature's Way Calcium and Magnesium,Nature's Way,Nutritional Value,99
Magnesium,Nature's Way Calcium and Magnesium,Nature's Way,Ingredient Safety,22
Magnesium,Nature's Way Calcium and Magnesium,Nature's Way,Projected Efficacy,47
Magnesium,Solgar Magnesium Citrate,Solgar,Label Accuracy,94
Magnesium,Solgar Magnesium Citrate,Solgar,Product Purity,29
Magnesium,Solgar Magnesium Citrate,Solgar,Nutritional Value,100
Magnesium,Solgar Magnesium Citrate,Solgar,Ingredient Safety,6
Magnesium,Solgar Magnesium Citrate,Solgar,Projected Efficacy,56
Magnesium,Swanson Magnesium Complex,Swanson,Label Accuracy,95
Magnesium,Swanson Magnesium Complex,Swanson,Product Purity,21
Magnesium,Swanson Magnesium Complex,Swanson,Nutritional Value,100
Magnesium,Swanson Magnesium Complex,Swanson,Ingredient Safety,9
Magnesium,Swanson Magnesium Complex,Swanson,Projected Efficacy,55
Magnesium,Natural Vitality Natural Calm,Natural Vitality,Label Accuracy,97
Magnesium,Natural Vitality Natural Calm,Natural Vitality,Product Purity,20
Magnesium,Natural Vitality Natural Calm,Natural Vitality,Nutritional Value,100
Magnesium,Natural Vitality Natural Calm,Natural Vitality,Ingredient Safety,11
Magnesium,Natural Vitality Natural Calm,Natural Vitality,Projected Efficacy,50
Magnesium,Twinlab Magnesium Caps,Twinlab,Label Accuracy,99
Magnesium,Twinlab Magnesium Caps,Twinlab,Product Purity,36
Magnesium,Twinlab Magnesium Caps,Twinlab,Nutritional Value,100
Magnesium,Twinlab Magnesium Caps,Twinlab,Ingredient Safety,17
Magnesium,Twinlab Magnesium Caps,Twinlab,Projected Efficacy,37
Magnesium,Nature Made Magnesium,Nature Made,Label Accuracy,98
Magnesium,Nature Made Magnesium,Nature Made,Product Purity,26
Magnesium,Nature Made Magnesium,Nature Made,Nutritional Value,100
Magnesium,Nature Made Magnesium,Nature Made,Ingredient Safety,14
Magnesium,Nature Made Magnesium,Nature Made,Projected Efficacy,30
Magnesium,GNC Magnesium,GNC,Label Accuracy,99
Magnesium,GNC Magnesium,GNC,Product Purity,15
Magnesium,GNC Magnesium,GNC,Nutritional Value,100
Magnesium,GNC Magnesium,GNC,Ingredient Safety,5
Magnesium,GNC Magnesium,GNC,Projected Efficacy,41
Magnesium,Sundown Naturals Magnesium,Sundown,Label Accuracy,91
Magnesium,Sundown Naturals Magnesium,Sundown,Product Purity,22
Magnesium,Sundown Naturals Magnesium,Sundown,Nutritional Value,100
Magnesium,Sundown Naturals Magnesium,Sundown,Ingredient Safety,0
Magnesium,Sundown Naturals Magnesium,Sundown,Projected Efficacy,43
Magnesium,Nature's Bounty High Potency Magnesium,Nature's Bounty,Label Accuracy,93
Magnesium,Nature's Bounty High Potency Magnesium,Nature's Bounty,Product Purity,20
Magnesium,Nature's Bounty High Potency Magnesium,Nature's Bounty,Nutritional Value,100
Magnesium,Nature's Bounty High Potency Magnesium,Nature's Bounty,Ingredient Safety,0
Magnesium,Nature's Bounty High Potency Magnesium,Nature's Bounty,Projected Efficacy,43
Magnesium,ChildLife Liquid Calcium with Magnesium,ChildLife,Label Accuracy,74
Magnesium,ChildLife Liquid Calcium with Magnesium,ChildLife,Product Purity,28
Magnesium,ChildLife Liquid Calcium with Magnesium,ChildLife,Nutritional Value,94
Magnesium,ChildLife Liquid Calcium with Magnesium,ChildLife,Ingredient Safety,7
Magnesium,ChildLife Liquid Calcium with Magnesium,ChildLife,Projected Efficacy,38
Magnesium,Carlson Labs Liquid Magnesium,Carlson Labs,Label Accuracy,98
Magnesium,Carlson Labs Liquid Magnesium,Carlson Labs,Product Purity,23
Magnesium,Carlson Labs Liquid Magnesium,Carlson Labs,Nutritional Value,98
Magnesium,Carlson Labs Liquid Magnesium,Carlson Labs,Ingredient Safety,3
Magnesium,Carlson Labs Liquid Magnesium,Carlson Labs,Projected Efficacy,37
Magnesium,Spring Valley Magnesium,Spring Valley,Label Accuracy,95
Magnesium,Spring Valley Magnesium,Spring Valley,Product Purity,23
Magnesium,Spring Valley Magnesium,Spring Valley,Nutritional Value,100
Magnesium,Spring Valley Magnesium,Spring Valley,Ingredient Safety,0
Magnesium,Spring Valley Magnesium,Spring Valley,Projected Efficacy,39
Magnesium,Nature Made High Potency Magnesium,Nature Made,Label Accuracy,98
Magnesium,Nature Made High Potency Magnesium,Nature Made,Product Purity,18
Magnesium,Nature Made High Potency Magnesium,Nature Made,Nutritional Value,98
Magnesium,Nature Made High Potency Magnesium,Nature Made,Ingredient Safety,0
Magnesium,Nature Made High Potency Magnesium,Nature Made,Projected Efficacy,39
Magnesium,Natural Zest Ultimate Magnesium,Natural Zest,Label Accuracy,0
Magnesium,Natural Zest Ultimate Magnesium,Natural Zest,Product Purity,35
Magnesium,Natural Zest Ultimate Magnesium,Natural Zest,Nutritional Value,100
Magnesium,Natural Zest Ultimate Magnesium,Natural Zest,Ingredient Safety,25
Magnesium,Natural Zest Ultimate Magnesium,Natural Zest,Projected Efficacy,23
Meal Replacements,Vi-Shape,Vi-Shape,Label Accuracy,59
Meal Replacements,Vi-Shape,Vi-Shape,Product Purity,100
Meal Replacements,Vi-Shape,Vi-Shape,Nutritional Value,88
Meal Replacements,Vi-Shape,Vi-Shape,Ingredient Safety,70
Meal Replacements,Vi-Shape,Vi-Shape,Projected Efficacy,93
Meal Replacements,Herbalife Formula 1 ,Herbalife,Label Accuracy,81
Meal Replacements,Herbalife Formula 1 ,Herbalife,Product Purity,100
Meal Replacements,Herbalife Formula 1 ,Herbalife,Nutritional Value,85
Meal Replacements,Herbalife Formula 1 ,Herbalife,Ingredient Safety,74
Meal Replacements,Herbalife Formula 1 ,Herbalife,Projected Efficacy,82
Meal Replacements,Vega One All-in-One Shake,Vega One,Label Accuracy,64
Meal Replacements,Vega One All-in-One Shake,Vega One,Product Purity,0
Meal Replacements,Vega One All-in-One Shake,Vega One,Nutritional Value,99
Meal Replacements,Vega One All-in-One Shake,Vega One,Ingredient Safety,78
Meal Replacements,Vega One All-in-One Shake,Vega One,Projected Efficacy,100
Meal Replacements,Labrada Lean Body,Labrada Lean,Label Accuracy,64
Meal Replacements,Labrada Lean Body,Labrada Lean,Product Purity,59
Meal Replacements,Labrada Lean Body,Labrada Lean,Nutritional Value,93
Meal Replacements,Labrada Lean Body,Labrada Lean,Ingredient Safety,56
Meal Replacements,Labrada Lean Body,Labrada Lean,Projected Efficacy,93
Meal Replacements,Soylent,Soylent,Label Accuracy,64
Meal Replacements,Soylent,Soylent,Product Purity,59
Meal Replacements,Soylent,Soylent,Nutritional Value,83
Meal Replacements,Soylent,Soylent,Ingredient Safety,69
Meal Replacements,Soylent,Soylent,Projected Efficacy,85
Meal Replacements,310 Shake,310 Shake,Label Accuracy,55
Meal Replacements,310 Shake,310 Shake,Product Purity,0
Meal Replacements,310 Shake,310 Shake,Nutritional Value,86
Meal Replacements,310 Shake,310 Shake,Ingredient Safety,86
Meal Replacements,310 Shake,310 Shake,Projected Efficacy,93
Meal Replacements,Orgain Organic Meal,Orgain Organic,Label Accuracy,72
